0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00
85,2.66112,2.6188800000000003,2.5343999999999998,2.4499199999999997,2.49216,2.7456,3.04128,3.5904000000000003,4.0127999999999995,4.181760000000001,4.224,4.181760000000001,3.92832,3.88608,3.8016000000000005,3.7171199999999995,3.8016000000000005,3.88608,4.05504,4.13952,4.05504,3.8016000000000005,3.3792,2.9568000000000003
86,2.6078976000000003,2.5665024,2.483712,2.4009215999999998,2.4423168,2.6906879999999997,2.9804543999999997,3.518592,3.932544,4.098124800000001,4.13952,4.098124800000001,3.8497535999999997,3.8083584000000004,3.7255679999999995,3.6427775999999996,3.7255679999999995,3.8083584000000004,3.9739392000000002,4.0567296,3.9739392000000002,3.7255679999999995,3.311616,2.897664
87,2.5546752,2.5141248,2.4330239999999996,2.3519232000000003,2.3924735999999998,2.635776,2.9196288,3.4467840000000005,3.8522879999999997,4.014489599999999,4.05504,4.014489599999999,3.7711872,3.7306368,3.6495360000000003,3.5684352,3.6495360000000003,3.7306368,3.8928384,3.9739392000000002,3.8928384,3.6495360000000003,3.2440320000000002,2.838528
88,2.5014528,2.4617472,2.382336,2.3029248,2.3426304,2.580864,2.8588032,3.374976,3.7720320000000003,3.9308544000000003,3.97056,3.9308544000000003,3.6926208000000003,3.6529151999999994,3.573504,3.4940927999999998,3.573504,3.6529151999999994,3.8117376,3.8911488,3.8117376,3.573504,3.1764479999999997,2.7793919999999996
89,2.4393599999999998,2.3743104,2.2442112,2.1466368,2.114112,2.114112,2.2116864,2.4068352,2.6995584,2.8947072,2.9922815999999997,3.0573312,2.9597568,2.927232,2.927232,2.7971328,2.764608,2.8621824,2.9922815999999997,3.2524800000000003,3.1549056,3.089856,2.927232,2.764608
90,2.3760000000000003,2.31264,2.18592,2.0908800000000003,2.0592,2.0592,2.15424,2.3443199999999997,2.6294399999999998,2.81952,2.9145600000000003,2.97792,2.88288,2.8512,2.8512,2.7244800000000002,2.6928,2.7878399999999997,2.9145600000000003,3.168,3.07296,3.0096000000000003,2.8512,2.6928
91,2.63655,2.5947,2.511,2.4273000000000002,2.46915,2.72025,3.0132,3.5572500000000002,3.97575,4.14315,4.1850000000000005,4.14315,3.8920500000000002,3.8502,3.7665,3.6828000000000003,3.7665,3.8502,4.0176,4.1013,4.0176,3.7665,3.348,2.9295
92,2.835,2.79,2.7,2.61,2.6550000000000002,2.925,3.24,3.8249999999999997,4.275,4.455,4.5,4.455,4.1850000000000005,4.14,4.050000000000001,3.96,4.050000000000001,4.14,4.32,4.41,4.32,4.050000000000001,3.5999999999999996,3.1500000000000004
93,2.7783,2.7342,2.646,2.5578000000000003,2.6018999999999997,2.8665000000000003,3.1752000000000002,3.7485,4.189500000000001,4.3659,4.41,4.3659,4.1013,4.0572,3.969,3.8808000000000002,3.969,4.0572,4.2336,4.3218000000000005,4.2336,3.969,3.5279999999999996,3.0869999999999997
94,2.7216,2.6784,2.5920000000000005,2.5056000000000003,2.5488,2.808,3.1104,3.6719999999999997,4.104,4.2768,4.32,4.2768,4.0176,3.9744,3.888,3.8016000000000005,3.888,3.9744,4.1472,4.2336,4.1472,3.888,3.4560000000000004,3.024
95,2.6649,2.6226,2.538,2.4534,2.4957,2.7495,3.0456000000000003,3.5954999999999995,4.0184999999999995,4.1876999999999995,4.2299999999999995,4.1876999999999995,3.9338999999999995,3.8915999999999995,3.8069999999999995,3.7223999999999995,3.8069999999999995,3.8915999999999995,4.0607999999999995,4.1453999999999995,4.0607999999999995,3.8069999999999995,3.3839999999999995,2.961
96,2.59875,2.5294499999999998,2.3908500000000004,2.2869,2.25225,2.25225,2.3562,2.5641,2.87595,3.08385,3.1878,3.2571000000000003,3.15315,3.1185,3.1185,2.9798999999999998,2.94525,3.0492,3.1878,3.465,3.3610499999999996,3.2917500000000004,3.1185,2.94525
97,2.53125,2.46375,2.32875,2.2275,2.1937499999999996,2.1937499999999996,2.295,2.4975,2.80125,3.00375,3.1049999999999995,3.1725000000000003,3.07125,3.0374999999999996,3.0374999999999996,2.9025,2.8687500000000004,2.9699999999999998,3.1049999999999995,3.375,3.27375,3.2062500000000003,3.0374999999999996,2.8687500000000004
98,2.5346034,2.4943716,2.413908,2.3334444000000003,2.3736762,2.615067,2.8966895999999998,3.419703,3.8220209999999994,3.9829481999999996,4.02318,3.9829481999999996,3.7415574,3.7013255999999997,3.6208620000000002,3.540398400000001,3.6208620000000002,3.7013255999999997,3.8622528000000003,3.9427164,3.8622528000000003,3.6208620000000002,3.218544,2.816226
99,2.7253800000000004,2.68212,2.5956,2.50908,2.55234,2.8119,3.11472,3.6771000000000003,4.1097,4.2827399999999995,4.326,4.2827399999999995,4.02318,3.97992,3.8934,3.8068800000000005,3.8934,3.97992,4.15296,4.23948,4.15296,3.8934,3.4608,3.0282
100,2.6708724000000004,2.6284775999999996,2.5436879999999995,2.4588984000000007,2.5012932,2.755662,3.0524256000000003,3.6035580000000005,4.027506000000001,4.1970852,4.23948,4.1970852,3.9427164,3.9003216,3.815532,3.7307424000000005,3.815532,3.9003216,4.0699008,4.154690400000001,4.0699008,3.815532,3.391584,2.967636
101,2.6163648000000004,2.5748352,2.4917759999999998,2.4087168,2.4502464,2.6994239999999996,2.9901311999999995,3.530016,3.9453120000000004,4.1114304,4.15296,4.1114304,3.8622528000000003,3.8207231999999993,3.7376639999999997,3.6546048000000004,3.7376639999999997,3.8207231999999993,3.9868416,4.0699008,3.9868416,3.7376639999999997,3.322368,2.907072
102,2.5618572,2.5211928,2.439864,2.3585352000000004,2.3991995999999998,2.6431860000000005,2.9278367999999997,3.456474,3.863118,4.0257756,4.06644,4.0257756,3.7817892000000004,3.7411248000000006,3.659796,3.5784671999999995,3.659796,3.7411248000000006,3.9037824000000003,3.9851112000000004,3.9037824000000003,3.659796,3.253152,2.846508
103,2.498265,2.4316446000000003,2.2984038,2.1984732,2.165163,2.165163,2.2650936,2.4649547999999997,2.7647466,2.9646077999999996,3.0645384,3.1311587999999997,3.0312282,2.997918,2.997918,2.8646772,2.831367,2.9312976,3.0645384,3.3310199999999996,3.2310894,3.1644690000000004,2.997918,2.831367
104,2.433375,2.3684849999999997,2.238705,2.1413699999999998,2.108925,2.108925,2.20626,2.4009300000000002,2.6929350000000003,2.887605,2.98494,3.04983,2.952495,2.9200500000000003,2.9200500000000003,2.79027,2.757825,2.8551600000000006,2.98494,3.2444999999999995,3.1471649999999993,3.082275,2.9200500000000003,2.757825
105,2.8123199999999997,2.7676800000000004,2.6784,2.58912,2.63376,2.9015999999999997,3.21408,3.7943999999999996,4.2408,4.41936,4.464,4.41936,4.15152,4.10688,4.0176,3.92832,4.0176,4.10688,4.2854399999999995,4.37472,4.2854399999999995,4.0176,3.5711999999999997,3.1248000000000005
106,3.024,2.976,2.88,2.784,2.8320000000000003,3.12,3.4560000000000004,4.08,4.5600000000000005,4.752000000000001,4.800000000000001,4.752000000000001,4.464,4.416,4.32,4.224,4.32,4.416,4.6080000000000005,4.704000000000001,4.6080000000000005,4.32,3.84,3.3600000000000003
107,2.96352,2.91648,2.8224,2.7283199999999996,2.77536,3.0576000000000003,3.3868799999999997,3.9984,4.4688,4.656960000000001,4.704000000000001,4.656960000000001,4.37472,4.32768,4.2336,4.13952,4.2336,4.32768,4.51584,4.60992,4.51584,4.2336,3.7632,3.2927999999999997
108,2.90304,2.85696,2.7648,2.6726399999999995,2.71872,2.9951999999999996,3.31776,3.9168000000000003,4.3776,4.56192,4.6080000000000005,4.56192,4.2854399999999995,4.2393600000000005,4.1472,4.05504,4.1472,4.2393600000000005,4.42368,4.51584,4.42368,4.1472,3.6864,3.2256
109,2.84256,2.79744,2.7072,2.61696,2.66208,2.9328000000000003,3.2486399999999995,3.8352,4.2864,4.46688,4.5120000000000005,4.46688,4.19616,4.15104,4.0607999999999995,3.97056,4.0607999999999995,4.15104,4.33152,4.421760000000001,4.33152,4.0607999999999995,3.6096000000000004,3.1584
110,2.7720000000000002,2.69808,2.5502399999999996,2.4393599999999998,2.4024,2.4024,2.51328,2.7350399999999997,3.06768,3.28944,3.40032,3.47424,3.36336,3.3264,3.3264,3.17856,3.1415999999999995,3.2524800000000003,3.40032,3.6959999999999997,3.58512,3.5112000000000005,3.3264,3.1415999999999995
111,2.7,2.6279999999999997,2.484,2.3760000000000003,2.34,2.34,2.448,2.664,2.988,3.204,3.3120000000000003,3.3839999999999995,3.2760000000000002,3.24,3.24,3.096,3.06,3.168,3.3120000000000003,3.5999999999999996,3.4920000000000004,3.42,3.24,3.06
112,2.6506115999999995,2.6085384000000005,2.5243919999999997,2.4402456,2.4823188000000003,2.7347580000000002,3.0292704000000006,3.5762220000000005,3.9969540000000006,4.1652468,4.207319999999999,4.1652468,3.9128076,3.8707344,3.7865879999999996,3.7024416,3.7865879999999996,3.8707344,4.0390272,4.1231736,4.0390272,3.7865879999999996,3.365856,2.945124
113,2.85012,2.80488,2.7144000000000004,2.62392,2.66916,2.9406,3.25728,3.8454,4.2978000000000005,4.47876,4.524,4.47876,4.207319999999999,4.16208,4.0716,3.9811199999999998,4.0716,4.16208,4.343039999999999,4.43352,4.343039999999999,4.0716,3.6191999999999998,3.1668000000000003
114,2.7931176,2.7487824,2.6601120000000003,2.5714416,2.6157768,2.881788,3.1921344,3.7684919999999993,4.211844,4.389184800000001,4.43352,4.389184800000001,4.1231736,4.0788384,3.9901679999999997,3.9014976,3.9901679999999997,4.0788384,4.2561792,4.3448496,4.2561792,3.9901679999999997,3.5468159999999997,3.103464
115,2.7361152,2.6926848,2.605824,2.5189632,2.5623936,2.822976,3.1269888,3.691584,4.125888,4.2996096,4.343039999999999,4.2996096,4.0390272,3.9955968,3.908736,3.8218752,3.908736,3.9955968,4.1693184,4.2561792,4.1693184,3.908736,3.474432,3.040128
116,2.6791128,2.6365871999999997,2.551536,2.4664848,2.5090104,2.7641639999999996,3.0618431999999998,3.6146760000000002,4.039932,4.2100344,4.252560000000001,4.2100344,3.9548808,3.9123551999999995,3.827304,3.7422528,3.827304,3.9123551999999995,4.0824576,4.1675088,4.0824576,3.827304,3.4020479999999997,2.9767919999999997
117,2.61261,2.5429404,2.4036012,2.2990968,2.264262,2.264262,2.3687664,2.5777752000000005,2.8912884,3.1002972000000004,3.2048015999999997,3.2744712,3.1699668,3.1351320000000005,3.1351320000000005,2.9957928000000003,2.960958,3.0654624,3.2048015999999997,3.48348,3.3789756000000004,3.3093060000000003,3.1351320000000005,2.960958
118,2.5447499999999996,2.47689,2.34117,2.23938,2.20545,2.20545,2.30724,2.51082,2.8161899999999997,3.0197699999999994,3.1215600000000006,3.18942,3.08763,3.0537,3.0537,2.91798,2.8840500000000002,2.9858399999999996,3.1215600000000006,3.393,3.29121,3.22335,3.0537,2.8840500000000002
119,3.1292082,2.9423898,2.802276,2.7555714000000004,2.7555714000000004,2.802276,3.4561404000000007,4.0165956000000005,4.436937,4.4836416,4.4836416,4.436937,4.436937,4.436937,4.3435278,4.3902324,4.6237554,4.67046,4.67046,4.4836416,4.2501185999999995,3.8764818000000005,3.4094358,2.9423898
120,3.3647400000000003,3.1638600000000006,3.0132,2.96298,2.96298,3.0132,3.7162800000000002,4.31892,4.7709,4.8211200000000005,4.8211200000000005,4.7709,4.7709,4.7709,4.67046,4.72068,4.97178,5.022,5.022,4.8211200000000005,4.5700199999999995,4.16826,3.6660600000000003,3.1638600000000006
121,3.2974451999999994,3.1005827999999998,2.9529360000000002,2.9037204,2.9037204,2.9529360000000002,3.6419544,4.2325416,4.675482000000001,4.7246976,4.7246976,4.675482000000001,4.675482000000001,4.675482000000001,4.5770508,4.6262664000000004,4.8723444,4.9215599999999995,4.9215599999999995,4.7246976,4.4786196,4.084894800000001,3.5927388000000002,3.1005827999999998
122,3.2301504000000003,3.0373056,2.892672,2.8444608000000002,2.8444608000000002,2.892672,3.5676288000000005,4.1461632,4.580063999999999,4.628275199999999,4.628275199999999,4.580063999999999,4.580063999999999,4.580063999999999,4.4836416,4.531852800000001,4.772908800000001,4.8211200000000005,4.8211200000000005,4.628275199999999,4.3872192,4.0015296,3.5194176,3.0373056
123,3.1628555999999994,2.9740284,2.832408,2.7852012000000004,2.7852012000000004,2.832408,3.4933031999999997,4.059784800000001,4.484646,4.531852800000001,4.531852800000001,4.484646,4.484646,4.484646,4.3902324,4.4374392,4.6734732,4.72068,4.72068,4.531852800000001,4.2958188,3.9181644,3.4460964,2.9740284
124,3.0162132,2.7841967999999997,2.6295192,2.5521804,2.4748416,2.5135110000000003,2.5521804,2.706858,3.0935520000000003,3.4029071999999996,3.480246,3.5189154,3.480246,3.4029071999999996,3.3642377999999997,3.3642377999999997,3.5189154,3.86694,3.8282706,3.7509318000000005,3.6349236000000005,3.5575848000000008,3.3642377999999997,3.1322214
125,2.93787,2.71188,2.5612199999999996,2.48589,2.4105600000000003,2.448225,2.48589,2.63655,3.0132,3.31452,3.38985,3.4275149999999996,3.38985,3.31452,3.276855,3.276855,3.4275149999999996,3.7665,3.728835,3.653505,3.5405100000000003,3.46518,3.276855,3.0508649999999995
126,3.2525820000000003,3.058398,2.9127600000000005,2.8642139999999996,2.8642139999999996,2.9127600000000005,3.592404,4.174956,4.61187,4.660416,4.660416,4.61187,4.61187,4.61187,4.514778,4.563324,4.806054,4.8546000000000005,4.8546000000000005,4.660416,4.417686000000001,4.029318,3.543858,3.058398
127,3.4974,3.2886,3.132,3.0797999999999996,3.0797999999999996,3.132,3.8628,4.4892,4.959,5.0112000000000005,5.0112000000000005,4.959,4.959,4.959,4.8546000000000005,4.9068,5.1678,5.22,5.22,5.0112000000000005,4.7501999999999995,4.332599999999999,3.8106,3.2886
128,3.427452,3.222828,3.06936,3.018204,3.018204,3.06936,3.785544,4.399416,4.85982,4.910976,4.910976,4.85982,4.85982,4.85982,4.757508,4.808663999999999,5.064444,5.115600000000001,5.115600000000001,4.910976,4.655196,4.245948,3.734388,3.222828
129,3.3575039999999996,3.157056,3.00672,2.956608,2.956608,3.00672,3.7082879999999996,4.309632000000001,4.7606399999999995,4.810752000000001,4.810752000000001,4.7606399999999995,4.7606399999999995,4.7606399999999995,4.660416,4.710528,4.961087999999999,5.0112000000000005,5.0112000000000005,4.810752000000001,4.560192,4.159295999999999,3.658176,3.157056
130,3.2875560000000004,3.0912840000000004,2.94408,2.8950120000000004,2.8950120000000004,2.94408,3.6310320000000003,4.219848000000001,4.66146,4.710528,4.710528,4.66146,4.66146,4.66146,4.563324,4.612392,4.857732,4.9068,4.9068,4.710528,4.4651879999999995,4.072644,3.5819639999999993,3.0912840000000004
131,3.1351320000000005,2.893968,2.733192,2.652804,2.5724159999999996,2.61261,2.652804,2.81358,3.2155199999999997,3.537072,3.6174600000000003,3.6576540000000004,3.6174600000000003,3.537072,3.496878,3.496878,3.6576540000000004,4.0194,3.9792060000000005,3.8988180000000003,3.7782359999999997,3.6978479999999996,3.496878,3.2557139999999998
132,3.0537,2.8188,2.6622,2.5839,2.5056000000000003,2.5447499999999996,2.5839,2.7405,3.132,3.4452000000000003,3.5235000000000003,3.5626500000000005,3.5235000000000003,3.4452000000000003,3.4060500000000005,3.4060500000000005,3.5626500000000005,3.915,3.87585,3.7975499999999998,3.6800999999999995,3.6018,3.4060500000000005,3.17115
133,3.2899679999999996,3.0935520000000003,2.94624,2.8971360000000006,2.8971360000000006,2.94624,3.6336959999999996,4.222944,4.66488,4.713984,4.713984,4.66488,4.66488,4.66488,4.5666720000000005,4.615776,4.861295999999999,4.9104,4.9104,4.713984,4.468464,4.075632,3.584592,3.0935520000000003
134,3.5376000000000003,3.3264,3.168,3.1151999999999997,3.1151999999999997,3.168,3.9072,4.5408,5.016,5.0687999999999995,5.0687999999999995,5.016,5.016,5.016,4.9104,4.9632000000000005,5.2272,5.28,5.28,5.0687999999999995,4.8048,4.3824000000000005,3.8544,3.3264
135,3.4668479999999997,3.259872,3.10464,3.0528959999999996,3.0528959999999996,3.10464,3.8290560000000005,4.449984,4.915679999999999,4.967424,4.967424,4.915679999999999,4.915679999999999,4.915679999999999,4.812192,4.863936000000001,5.122656,5.1744,5.1744,4.967424,4.708704,4.294752,3.7773120000000002,3.259872
136,3.396096,3.193344,3.04128,2.990592,2.990592,3.04128,3.7509120000000005,4.3591679999999995,4.81536,4.866047999999999,4.866047999999999,4.81536,4.81536,4.81536,4.713984,4.764672,5.018112,5.0687999999999995,5.0687999999999995,4.866047999999999,4.612608,4.207104,3.7002240000000004,3.193344
137,3.3253439999999994,3.126816,2.97792,2.928288,2.928288,2.97792,3.672768,4.268352,4.71504,4.764672,4.764672,4.71504,4.71504,4.71504,4.615776,4.665408,4.913568,4.9632000000000005,4.9632000000000005,4.764672,4.5165120000000005,4.1194560000000005,3.6231360000000006,3.126816
138,3.1711679999999998,2.927232,2.764608,2.683296,2.6019840000000003,2.6426399999999997,2.683296,2.8459199999999996,3.2524800000000003,3.5777280000000005,3.6590399999999996,3.6996959999999994,3.6590399999999996,3.5777280000000005,3.537072,3.537072,3.6996959999999994,4.0656,4.024944,3.9436320000000005,3.8216639999999997,3.7403520000000006,3.537072,3.293136
139,3.0888,2.8512,2.6928,2.6136,2.5343999999999998,2.574,2.6136,2.7720000000000002,3.168,3.4848,3.564,3.6036,3.564,3.4848,3.4452000000000003,3.4452000000000003,3.6036,3.96,3.9204,3.8411999999999997,3.7223999999999995,3.6431999999999998,3.4452000000000003,3.2076
140,3.2002416,3.0091824000000003,2.865888,2.8181232,2.8181232,2.865888,3.5345951999999996,4.1077728,4.537656,4.5854208000000005,4.5854208000000005,4.537656,4.537656,4.537656,4.442126399999999,4.4898912,4.7287152,4.77648,4.77648,4.5854208000000005,4.3465968,3.9644784,3.4868304000000006,3.0091824000000003
141,3.44112,3.23568,3.0816,3.0302399999999996,3.0302399999999996,3.0816,3.80064,4.41696,4.8792,4.93056,4.93056,4.8792,4.8792,4.8792,4.77648,4.827839999999999,5.08464,5.136,5.136,4.93056,4.67376,4.26288,3.7492799999999997,3.23568
142,3.3722976000000005,3.1709664,3.019968,2.9696352,2.9696352,3.019968,3.7246271999999996,4.3286207999999995,4.781616,4.8319488,4.8319488,4.781616,4.781616,4.781616,4.6809504,4.7312832,4.9829472,5.0332799999999995,5.0332799999999995,4.8319488,4.5802848,4.177622400000001,3.674294400000001,3.1709664
143,3.3034751999999994,3.1062528,2.958336,2.9090304,2.9090304,2.958336,3.6486144000000005,4.240281599999999,4.684032,4.7333376,4.7333376,4.684032,4.684032,4.684032,4.5854208000000005,4.6347264,4.8812543999999995,4.93056,4.93056,4.7333376,4.4868096,4.0923648,3.5993088000000006,3.1062528
144,3.2346528,3.0415392,2.8967039999999997,2.8484256,2.8484256,2.8967039999999997,3.5726015999999996,4.1519424,4.586448,4.6347264,4.6347264,4.586448,4.586448,4.586448,4.4898912,4.5381696,4.7795616,4.827839999999999,4.827839999999999,4.6347264,4.3933344000000005,4.0071072,3.5243231999999995,3.0415392
145,3.0846815999999997,2.8473984000000003,2.6892096,2.6101152,2.5310208,2.5705679999999997,2.6101152,2.768304,3.163776,3.4801535999999995,3.5592479999999997,3.5987951999999996,3.5592479999999997,3.4801535999999995,3.4406064,3.4406064,3.5987951999999996,3.9547199999999996,3.9151728,3.8360784,3.7174368,3.6383424,3.4406064,3.2033231999999994
146,3.0045599999999997,2.77344,2.6193600000000004,2.54232,2.46528,2.5038,2.54232,2.6964,3.0816,3.38976,3.4668,3.5053199999999998,3.4668,3.38976,3.3512399999999998,3.3512399999999998,3.5053199999999998,3.8520000000000003,3.81348,3.73644,3.62088,3.5438399999999994,3.3512399999999998,3.1201199999999996
147,3.0320045999999996,2.8509894000000005,2.7152279999999998,2.6699742000000004,2.6699742000000004,2.7152279999999998,3.3487812000000003,3.8918268000000005,4.299111,4.3443648,4.3443648,4.299111,4.299111,4.299111,4.208603399999999,4.2538572,4.4801262,4.52538,4.52538,4.3443648,4.118095800000001,3.7560654,3.3035274,2.8509894000000005
148,3.2602200000000003,3.0655799999999997,2.9196,2.87094,2.87094,2.9196,3.60084,4.184760000000001,4.6227,4.67136,4.67136,4.6227,4.6227,4.6227,4.52538,4.57404,4.81734,4.866,4.866,4.67136,4.42806,4.03878,3.5521800000000003,3.0655799999999997
149,3.1950155999999996,3.0042684,2.861208,2.8135212000000003,2.8135212000000003,2.861208,3.5288231999999997,4.1010648,4.530246,4.577932800000001,4.577932800000001,4.530246,4.530246,4.530246,4.434872400000001,4.4825592,4.720993199999999,4.76868,4.76868,4.577932800000001,4.3394988,3.9580044,3.4811364000000005,3.0042684
150,3.1298112,2.9429568,2.8028159999999995,2.7561024,2.7561024,2.8028159999999995,3.4568064000000005,4.0173696,4.437792,4.484505599999999,4.484505599999999,4.437792,4.437792,4.437792,4.3443648,4.3910784,4.6246464000000005,4.67136,4.67136,4.484505599999999,4.250937599999999,3.8772288,3.4100928,2.9429568
151,3.0646068,2.8816452000000004,2.744424,2.6986836,2.6986836,2.744424,3.3847895999999995,3.9336744,4.345338,4.3910784,4.3910784,4.345338,4.345338,4.345338,4.2538572,4.2995976,4.5282996,4.57404,4.57404,4.3910784,4.162376399999999,3.7964531999999993,3.3390491999999994,2.8816452000000004
152,2.9225195999999998,2.6977104,2.5478376,2.4729012,2.3979648,2.4354329999999997,2.4729012,2.6227739999999997,2.997456,3.2972015999999997,3.3721379999999996,3.4096062,3.3721379999999996,3.2972015999999997,3.2597334,3.2597334,3.4096062,3.7468199999999996,3.7093518000000003,3.6344154,3.5220108000000003,3.4470744,3.2597334,3.0349242
153,2.84661,2.6276399999999995,2.48166,2.40867,2.33568,2.372175,2.40867,2.55465,2.9196,3.2115600000000004,3.2845500000000003,3.321045,3.2845500000000003,3.2115600000000004,3.175065,3.175065,3.321045,3.6494999999999997,3.613005,3.540015,3.43053,3.3575399999999993,3.175065,2.956095
154,3.3647400000000003,3.1638600000000006,3.0132,2.96298,2.96298,3.0132,3.7162800000000002,4.31892,4.7709,4.8211200000000005,4.8211200000000005,4.7709,4.7709,4.7709,4.67046,4.72068,4.97178,5.022,5.022,4.8211200000000005,4.5700199999999995,4.16826,3.6660600000000003,3.1638600000000006
155,3.618,3.402,3.24,3.186,3.186,3.24,3.9959999999999996,4.644,5.13,5.184000000000001,5.184000000000001,5.13,5.13,5.13,5.022,5.076,5.345999999999999,5.4,5.4,5.184000000000001,4.914000000000001,4.482,3.942,3.402
156,3.5456399999999997,3.3339600000000003,3.1752000000000002,3.1222800000000004,3.1222800000000004,3.1752000000000002,3.91608,4.55112,5.0274,5.08032,5.08032,5.0274,5.0274,5.0274,4.9215599999999995,4.97448,5.2390799999999995,5.292,5.292,5.08032,4.81572,4.39236,3.8631599999999997,3.3339600000000003
157,3.4732800000000004,3.2659200000000004,3.1104,3.05856,3.05856,3.1104,3.8361600000000005,4.45824,4.924799999999999,4.97664,4.97664,4.924799999999999,4.924799999999999,4.924799999999999,4.8211200000000005,4.87296,5.13216,5.184000000000001,5.184000000000001,4.97664,4.71744,4.30272,3.7843199999999997,3.2659200000000004
158,3.40092,3.19788,3.0456000000000003,2.99484,2.99484,3.0456000000000003,3.7562399999999996,4.36536,4.8222,4.87296,4.87296,4.8222,4.8222,4.8222,4.72068,4.77144,5.02524,5.076,5.076,4.87296,4.61916,4.21308,3.70548,3.19788
159,3.2432399999999992,2.99376,2.8274399999999997,2.74428,2.66112,2.7027,2.74428,2.9105999999999996,3.3264,3.6590399999999996,3.7422000000000004,3.78378,3.7422000000000004,3.6590399999999996,3.6174600000000003,3.6174600000000003,3.78378,4.1579999999999995,4.11642,4.03326,3.90852,3.82536,3.6174600000000003,3.36798
160,3.159,2.916,2.7539999999999996,2.673,2.5920000000000005,2.6325,2.673,2.835,3.24,3.564,3.6450000000000005,3.6854999999999998,3.6450000000000005,3.564,3.5235000000000003,3.5235000000000003,3.6854999999999998,4.050000000000001,4.0095,3.9285000000000005,3.8069999999999995,3.726,3.5235000000000003,3.2805
161,3.3161381999999997,3.1181598,2.9696759999999998,2.9201813999999997,2.9201813999999997,2.9696759999999998,3.6626004,4.2565356,4.701987000000001,4.7514816,4.7514816,4.701987000000001,4.701987000000001,4.701987000000001,4.602997800000001,4.652492400000001,4.8999654,4.94946,4.94946,4.7514816,4.5040086,4.1080518,3.6131058000000005,3.1181598
162,3.56574,3.35286,3.1932,3.1399800000000004,3.1399800000000004,3.1932,3.93828,4.576919999999999,5.0559,5.109120000000001,5.109120000000001,5.0559,5.0559,5.0559,4.94946,5.00268,5.26878,5.322,5.322,5.109120000000001,4.843019999999999,4.417260000000001,3.88506,3.35286
163,3.4944251999999993,3.2858028000000004,3.1293360000000003,3.0771803999999996,3.0771803999999996,3.1293360000000003,3.8595144,4.4853816,4.954782,5.0069376000000005,5.0069376000000005,4.954782,4.954782,4.954782,4.8504708,4.9026264,5.163404400000001,5.21556,5.21556,5.0069376000000005,4.7461595999999995,4.328914800000001,3.8073588000000007,3.2858028000000004
164,3.4231103999999997,3.2187456,3.065472,3.0143807999999996,3.0143807999999996,3.065472,3.7807488000000005,4.393843199999999,4.853664,4.904755199999999,4.904755199999999,4.853664,4.853664,4.853664,4.7514816,4.8025728,5.058028800000001,5.109120000000001,5.109120000000001,4.904755199999999,4.6492992,4.2405696,3.7296576,3.2187456
165,3.3517956,3.1516884000000003,3.001608,2.9515811999999997,2.9515811999999997,3.001608,3.7019832,4.302304800000001,4.752546,4.8025728,4.8025728,4.752546,4.752546,4.752546,4.652492400000001,4.702519199999999,4.952653199999999,5.00268,5.00268,4.8025728,4.5524388,4.1522244,3.6519563999999995,3.1516884000000003
166,3.1963931999999993,2.9505168000000004,2.7865992000000004,2.7046404,2.6226815999999995,2.6636610000000003,2.7046404,2.868558,3.278352,3.6061872,3.6881459999999997,3.7291253999999996,3.6881459999999997,3.6061872,3.5652078000000005,3.5652078000000005,3.7291253999999996,4.0979399999999995,4.0569606,3.9750018000000003,3.8520636,3.7701048000000004,3.5652078000000005,3.3193314000000003
167,3.1133699999999997,2.87388,2.71422,2.63439,2.5545600000000004,2.594475,2.63439,2.79405,3.1932,3.5125199999999994,3.5923499999999997,3.6322650000000003,3.5923499999999997,3.5125199999999994,3.4726049999999997,3.4726049999999997,3.6322650000000003,3.9915000000000003,3.9515850000000006,3.8717550000000003,3.7520100000000003,3.67218,3.4726049999999997,3.2331149999999997
168,3.3497855999999997,3.1497984000000003,2.9998080000000003,2.9498112,2.9498112,2.9998080000000003,3.6997632000000005,4.2997248,4.749696,4.7996928,4.7996928,4.749696,4.749696,4.749696,4.649702400000001,4.6996991999999995,4.9496832,4.99968,4.99968,4.7996928,4.5497088,4.1497344,3.6497664,3.1497984000000003
169,3.60192,3.3868799999999997,3.2256,3.17184,3.17184,3.2256,3.9782399999999996,4.62336,5.1072,5.16096,5.16096,5.1072,5.1072,5.1072,4.99968,5.05344,5.32224,5.3759999999999994,5.3759999999999994,5.16096,4.8921600000000005,4.46208,3.92448,3.3868799999999997
170,3.5298816,3.3191424000000005,3.161088,3.1084032000000006,3.1084032000000006,3.161088,3.8986752,4.5308928,5.005056,5.0577408,5.0577408,5.005056,5.005056,5.005056,4.8996864,4.952371199999999,5.2157952000000005,5.26848,5.26848,5.0577408,4.7943168,4.372838400000001,3.8459904000000007,3.3191424000000005
171,3.4578431999999992,3.2514048000000004,3.0965759999999998,3.0449664,3.0449664,3.0965759999999998,3.8191104000000005,4.4384256,4.902912,4.9545216,4.9545216,4.902912,4.902912,4.902912,4.7996928,4.8513024,5.1093504,5.16096,5.16096,4.9545216,4.6964736,4.2835968,3.7675008000000005,3.2514048000000004
